坐标X,坐标Y,东经（E）,北纬（N）
125830653,9.9706934,56.602087,60.45136855
125830653,9.9713113,56.6030384,59.88526223
125830654,10.0119187,56.6554393,17.9596541
125830654,10.0114307,56.6552416,19.203624
125830654,10.0110338,56.6550823,20.06939428
125830654,10.0104394,56.654942,20.92622522
125830654,10.0094994,56.6546282,21.17570981
125830654,10.0088773,56.6544277,20.15008819
125830654,10.00818,56.6542036,17.73768194
125830654,10.0076176,56.6540868,14.92073215
125830654,10.0073753,56.6539028,13.21714294
125830654,10.0067422,56.6529238,9.618326753
125830654,10.0065598,56.6526525,10.06788883
125830654,10.0064525,56.6523163,11.35975357
125830654,10.0066027,56.6520804,14.045285
125830654,10.0070964,56.6514905,29.14330107
125830654,10.0075148,56.6510306,30.26031777
125830654,10.0078687,56.6506531,31.0277318
125830654,10.0078366,56.6503995,32.21889657
125830654,10.0075148,56.6499925,34.76540546
125830654,10.0071928,56.6496504,36.53837504
125830654,10.0068495,56.6492788,38.72001563
125830654,10.0063023,56.648748,41.81131667
125830654,10.005967,56.6484342,44.14618454
125830654,10.0057553,56.6478868,48.5170143
125830654,10.0058839,56.6476509,50.62567279
125830654,10.0062488,56.6474149,53.49776984
125830654,10.0065276,56.6472968,54.63347455
125830654,10.0071714,56.6469784,56.18910563
125830654,10.0075792,56.6465773,58.06280317
125830654,10.0079224,56.6461998,58.92046713
125830654,10.0080726,56.6456925,61.36849224
125830655,10.0152395,56.6104722,77.24000926
125830655,10.0154969,56.6104013,77.9413239
125830655,10.0154969,56.6103305,78.00693523
125830655,10.015325,56.6098812,76.94286233
125830655,10.0154969,56.6098227,76.73272157
125830655,10.0209044,56.6099408,85.6399762
125830655,10.0212477,56.6099053,85.59074861
125830655,10.021548,56.6098227,84.73426268
125830655,10.0221703,56.6098581,84.97449857
125830656,9.9762359,56.6450123,28.41665421
125830656,9.9760749,56.6456052,26.12735054
125830656,9.9765041,56.6456376,23.99253872
125830656,9.9766222,56.6456553,23.24280345
125830656,9.9766757,56.6457231,22.3969679
125830657,10.0146815,56.6155378,64.94600852
125830657,10.0149391,56.6154079,64.46731283
125830657,10.0161193,56.6154669,63.85697243
125830657,10.0186083,56.6155732,61.08436704
125830657,10.0220631,56.6154315,60.58848606
125830657,10.0226854,56.6154315,61.16305482
125830657,10.0231789,56.6153607,59.51660033
125830657,10.0234577,56.6153607,57.9615606
91227666,9.8515796,57.0679596,1.463304286
91227666,9.8515549,57.0681086,1.494302345
91227666,9.8515459,57.0685493,1.764017238
91227666,9.8514678,57.0699865,1.689007993
91227666,9.8514451,57.070967,1.520340771
91227666,9.8514044,57.0711009,1.454490676
91227666,9.8513358,57.0711824,1.313313487
91227666,9.8512419,57.07129,1.119824043
91227666,9.8511174,57.0713343,0.884048932
91227666,9.8509904,57.0713619,0.895185246
91227666,9.8506956,57.0713785,1.150374705
90179269,9.9122694,57.0254074,3.175671045
90179269,9.9122475,57.0254663,3.45610563
90179269,9.912351,57.0257797,3.663173655
90179269,9.9125015,57.0261926,3.606765588
90179269,9.912664,57.0266959,3.565497616
90179269,9.9126724,57.026722,3.562386995
90179269,9.9127405,57.0269364,3.501881552
90179269,9.912828,57.0271983,3.275752965
90179269,9.9128418,57.027305,3.484967208
90179269,9.9129619,57.0280875,3.45865997
90179269,9.9129848,57.0282608,3.648195121
90179269,9.9130249,57.0285665,3.683239023
90179269,9.9130658,57.0289184,3.471988954
90179269,9.913118,57.0290871,3.609338349
90179269,9.9132087,57.0293908,3.60951709
90179269,9.9132758,57.0296325,3.553087279
90179269,9.9133112,57.0298652,3.582060977
125830869,10.1384109,56.5982916,37.8304151
125830869,10.1387713,56.5981891,38.20851895
125830869,10.1472686,56.597563,33.27972019
125830869,10.1474831,56.5975157,33.37155186
125830869,10.1475046,56.5972913,33.92882563
125830869,10.1476548,56.597185,33.54059518
125830869,10.1479338,56.5971377,33.00665131
125830870,10.1074173,56.6466552,20.14922034
125830871,10.18534,56.5839788,31.23484748
125830871,10.184429,56.5853927,31.29374096
125830871,10.1822571,56.5872577,29.26473969
125830871,10.1787039,56.592082,33.57409716
125830871,10.1782748,56.592342,33.82177915
125830871,10.1779273,56.5923715,33.0209796
125830871,10.1741079,56.5916863,31.63662295
125830871,10.1738503,56.591828,31.13546674
125830871,10.1661298,56.5985322,32.90939176
125830871,10.1637695,56.6005875,35.52632385
125830871,10.1630856,56.6014571,33.53345147
125830872,10.1723226,56.585128,15.86848082
125830873,10.1439856,56.6330202,15.13709122
125830874,10.1250599,56.6473559,12.80758391
125830875,10.1611087,56.5927785,31.43741179
125830875,10.1588987,56.5924949,36.06355218
125830875,10.1586377,56.5909626,37.9231924
125830876,10.1441358,56.6342356,14.27039821
125830876,10.1441786,56.6340587,14.85054716
125830876,10.1443288,56.6339879,15.282004
125830877,10.1738976,56.5877745,28.20327005
125830877,10.1738332,56.5876271,27.9011777
125830877,10.1733397,56.5876623,26.58025852
125830877,10.1729748,56.5877391,26.46363088
125830877,10.1728891,56.5877214,26.65954031
125830877,10.1724598,56.5873196,26.30198533
125830877,10.1716338,56.5868411,26.26905484
125830877,10.1712583,56.5866933,26.28925074
125830877,10.1711467,56.5865583,25.9222214
125830877,10.1709149,56.5863863,25.09373606
125830877,10.170417,56.586263,22.85631969
125830877,10.1703784,56.5861501,22.20463415
125830878,10.1498433,56.6321586,18.16164952
125830879,10.1586377,56.5909626,38.02776347
125830881,10.0663087,56.6642929,53.89002479
125830881,10.0644634,56.6647175,54.18927926
125830881,10.0639912,56.6646703,54.22666433
125830882,10.1437279,56.6328904,14.8382742
125830882,10.1439856,56.6330202,14.97465421
125830882,10.1410458,56.6330376,11.32849702
125830883,10.1423762,56.6301404,14.2517566
125830885,10.1786611,56.5955554,37.80426486
125830886,10.0678537,56.6624062,43.76755763
125830886,10.0660513,56.6625949,42.51057368
125830886,10.0652788,56.6627364,45.02526551
125830887,10.1386641,56.6368673,13.43012469
125830887,10.1388356,56.6370915,13.66023131
125830887,10.1387455,56.6372396,13.38902649
125830887,10.1377842,56.638507,10.21735398
125830887,10.1377842,56.6387312,8.806656199
125830887,10.1381276,56.6388728,9.315583731
125830887,10.1384494,56.639156,8.976053432
125830887,10.1389387,56.6392928,9.794654783
125830887,10.1395866,56.639333,9.78213052
125830887,10.1404019,56.6393684,9.230282738
125830887,10.1422046,56.6396634,9.486341439
125830887,10.1436636,56.6405365,10.10469627
125830887,10.1447967,56.640992,11.13602111
125830887,10.1454188,56.6414049,11.52725555
125830887,10.1456164,56.6416692,10.87582848
125830890,10.1703784,56.5861501,22.45506255
125830890,10.1723226,56.585128,15.87224264
125830890,10.1731465,56.5861147,25.66302494
125830891,10.1522681,56.6326897,19.41945491
125830891,10.1520322,56.6326425,19.46854695
125830891,10.1519892,56.6325009,19.16632865
125830891,10.1519205,56.6322477,19.28476795
125830891,10.151839,56.6321704,18.90327889
125830891,10.1498433,56.6321586,18.35639794
125830891,10.1499722,56.6319462,18.06052657
125830893,10.1373337,56.6038002,29.49098041
125830894,10.1362607,56.6436278,11.1937104
125830894,10.1364325,56.6433919,11.0884607
125830896,10.0681541,56.6612976,38.26703757
125830899,10.1321839,56.6445481,12.79687443
125830902,10.1050184,56.6471908,20.69042795
125830902,10.1063058,56.6470728,22.35416474
125830902,10.1069496,56.6470019,21.74359785
125830902,10.1073358,56.6468369,21.07183017
125830902,10.1074173,56.6466552,20.36642408
125830904,10.0611438,56.6786127,26.92572503
149948159,9.4923909,56.5953711,35.68455168
149948159,9.4929059,56.5953946,36.0233207
149948159,9.4931525,56.595442,36.13146875
149948159,9.4933779,56.5954892,36.03969005
149948159,9.493689,56.5955127,35.93802221
149948159,9.4943435,56.5955069,35.72293277
149948161,9.4992787,56.5997832,37.47322555
149948163,9.49341,56.5976569,38.58141287
149948163,9.4933886,56.5973556,38.67550724
149948163,9.4933992,56.5969304,37.69986958
149948163,9.4933565,56.5967769,37.49869482
149948163,9.4933565,56.5966764,37.15671909
149948163,9.4933886,56.5966056,37.03023157
149948163,9.4934959,56.5965583,36.90134806
149948163,9.4936246,56.5965347,36.95923065
149948163,9.4937427,56.5965288,37.25482575
149948167,9.5129365,56.6361174,40.97713902
149948167,9.5126361,56.6356395,37.00454499
149948167,9.509632,56.6349255,37.41297564
149948167,9.5085592,56.6346541,38.02650732
149948167,9.5083982,56.6345892,37.97902283
149948167,9.508291,56.634542,38.32940737
149948167,9.5081323,56.634505,38.62332
149948167,9.5078081,56.6344712,37.96293569
149948167,9.5071645,56.6342942,36.81473715
153093940,10.1855629,57.5353036,21.04517538
153093940,10.1856946,57.5339672,21.5613091
153093941,10.1635392,57.526395,22.97611945
153093941,10.1632825,57.5278753,23.38772194
153093942,10.1790954,57.5309762,20.67657459
153093942,10.179135,57.5314358,20.87043806
153093942,10.1790822,57.5325248,21.24526168
153093944,10.183113,57.5352965,22.04347262
153093944,10.1826123,57.5352824,21.65027041
153093944,10.1823753,57.535254,21.53687307
153093944,10.1822567,57.5351834,21.43972291
153093944,10.1822173,57.5350349,21.54661149
153093947,10.1848471,57.5264801,16.47154606
153093947,10.1855097,57.526212,17.66596764
153093947,10.185841,57.5260926,18.70494504
153093947,10.1860497,57.5260122,19.37163503
153093947,10.1861406,57.5259659,19.6797176
153093947,10.1862359,57.5259024,20.00238909
153093947,10.1862269,57.5257831,20.17024152
153093947,10.1861588,57.5252177,20.99223538
153093947,10.1861814,57.5250885,21.21423996
153093947,10.1862359,57.5250374,21.45787589
153093947,10.1865081,57.5249277,21.66561574
153093947,10.1866671,57.5248863,21.72459137
153093952,10.1882121,57.5256481,17.99873899
153093952,10.1879616,57.5254758,18.70550186
153093952,10.1877498,57.5253034,19.23881317
153093952,10.1874995,57.5251036,19.63871023
146802498,10.0612878,56.8017008,34.9555294
146802498,10.0608372,56.8026583,34.85646802
153093955,10.1782665,57.5211341,22.55497036
153093955,10.1783118,57.5210512,22.75354082
153093955,10.1782846,57.5209244,22.87800082
153093955,10.1780305,57.5203736,23.31526875
153093955,10.1780122,57.5202908,23.0920735
153093956,10.1779307,57.5191013,23.78718834
153093956,10.1779307,57.5191891,23.71327618
153093956,10.1778308,57.5194962,23.44822597
153093956,10.1776674,57.5197448,23.09981003
153093956,10.1774677,57.5199836,23.15040582
153093956,10.1773496,57.5201201,23.30472243
153093956,10.1773496,57.5201786,23.11174407
146802501,10.0621457,56.8005319,35.07236569
146802501,10.0614688,56.8004302,35.25313292
153093959,10.1764962,57.522109,22.47642558
153093959,10.1766416,57.5220944,22.17934947
153093959,10.1767051,57.5220505,22.16361503
153093959,10.1767415,57.5219432,22.15996525
153093959,10.1769049,57.5206612,22.77408366
153093959,10.1769775,57.5204711,22.99603385
153093959,10.1770774,57.5203493,23.12355459
153093959,10.1772498,57.5202859,23.05708192
153093961,10.217149,57.5371806,23.5146255
153093961,10.2171304,57.5373106,23.52625808
153093961,10.2172048,57.5374356,23.27656095
153093962,10.1897386,57.5271432,18.14260146
153093962,10.1909109,57.5281122,18.84718333
153093962,10.1911084,57.5283526,19.94608696
153093962,10.1913587,57.5284728,20.78520151
153093962,10.191609,57.5284728,20.73309221
153093962,10.191925,57.528395,21.37903646
153093962,10.1922017,57.5282536,21.31445284
153093962,10.192531,57.5281475,21.67920917
153093962,10.1930579,57.5281122,22.66579828
153093962,10.1949061,57.5280825,23.63125412
153093962,10.1957319,57.5280627,24.26387945
153093962,10.1965484,57.5280627,23.07043414
153093962,10.1965089,57.5273979,23.65007182
153093962,10.1964959,57.5269665,22.84070215
153093962,10.1964299,57.5267614,22.47377739
153093962,10.1962322,57.5265987,22.4549328
153093962,10.1959689,57.5264927,22.89979284
153093964,10.2058612,57.5163354,23.51979283
153093964,10.2055978,57.5164063,23.10253952
153093964,10.2050445,57.5164063,22.85792422
153093964,10.2039907,57.5163001,22.03472316
153093964,10.2030028,57.5162364,23.04605316
153093965,10.2012773,57.5203534,24.28725842
153093965,10.2010139,57.520311,24.16246726
153093965,10.2007635,57.5201554,23.94254969
153093965,10.1999337,57.5193349,24.34471763
153093965,10.1996967,57.5192146,23.62735103
153093966,10.2154062,57.5223399,25.23596369
153093968,10.2299476,57.5449769,21.79083619
153093968,10.2293665,57.5450331,21.55481993
153093968,10.2291941,57.5450494,21.78234649
153093968,10.2290286,57.5450966,21.6388026
153093968,10.2289172,57.5451709,21.43149127
153093968,10.2289172,57.5452687,21.76961725
153093968,10.229157,57.5460195,21.68246406
153093968,10.2292718,57.5464474,21.38670816
153093968,10.2293299,57.5466418,21.53818586
153093968,10.2294543,57.5470584,21.44383374
153093968,10.2296132,57.5475932,21.26751854
153093970,10.2287288,57.5461122,21.29396326
153093970,10.2288167,57.5462535,21.09418445
153093970,10.2290464,57.5463588,21.41261035
153093971,10.1587787,57.5177246,25.2955321
153093972,10.1532503,57.5158818,26.71123462
153093978,10.2422166,57.5382525,22.63530375
153093978,10.2425345,57.5379298,22.19089808
153093978,10.2426136,57.5378538,21.98384416
153093978,10.242709,57.5377831,22.31304853
153093978,10.2428902,57.5377283,22.07744847
153093978,10.2431076,57.5377477,22.00928606
153093978,10.243934,57.5379722,21.98538526
153093978,10.2484312,57.5391807,22.08113856
153093982,10.206984,57.5400381,19.02390974
153093984,10.2069465,57.540533,19.00611541
153093984,10.2071965,57.5404683,19.25025829
153093985,10.2065382,57.5399137,18.71723552
153093985,10.2067775,57.5398684,18.49411525
153093985,10.2068519,57.5398485,18.7206501
153093985,10.2068983,57.539915,18.90324046
153093985,10.206984,57.5400381,18.90997371
153093985,10.2071547,57.5402834,19.27880482
153093985,10.2070661,57.5403033,18.92375797
90179531,9.915457,57.0286584,3.152923678
90179532,9.91547,57.0282833,2.754274451
103459836,8.7494507,56.8349051,20.10893866
103459836,8.7488377,56.834993,19.88795394
103459836,8.7486229,56.8350143,19.52583932
103459836,8.7477315,56.8351027,17.82791573
103459836,8.7476261,56.8351131,17.46554196
103459836,8.7473464,56.8351787,17.34597385
103459836,8.7464876,56.8360491,17.85320696
103459836,8.746248,56.8362749,17.80033405
103459836,8.7459484,56.8364352,18.33991486
103459836,8.7441576,56.8370069,24.20573751
103459836,8.7437314,56.8371125,24.4092958
103459836,8.7425245,56.8372952,25.09560929
103459836,8.741854,56.8373966,25.41920769
103459836,8.7413015,56.8374985,26.23032318
103459836,8.7404892,56.8376734,26.31543301
103459836,8.7399433,56.8377644,26.09888318
103459836,8.7393574,56.8378336,26.1685417
103459836,8.7381017,56.8380801,26.65636918
103459836,8.736315,56.8384308,26.38532566
103459836,8.7346548,56.8387438,26.01823621
103459836,8.7342511,56.8388071,25.49116235
103459836,8.7338767,56.8388435,25.38634208
103459836,8.7337185,56.8388025,25.44472261
103459836,8.7336769,56.8386386,25.40862281
103459836,8.7334606,56.8379467,26.60231056
103459836,8.7332277,56.8369862,26.78381987
103459836,8.7327367,56.8351516,25.39692107
103459836,8.732645,56.8347464,24.94842034
103459836,8.7325619,56.8342046,24.44660286
133171313,8.6802072,56.9954992,26.19203527
133171313,8.6779481,56.99548,29.39685938
133171313,8.6775427,56.9953677,30.08131073
133171314,8.6748348,57.0014212,29.32498962
133171314,8.676547,57.0009744,26.12136109
133171314,8.6773,57.0008028,25.30842361
133171314,8.6782872,57.0004761,23.90666304
133171314,8.6786835,57.0003449,23.40432752
133171314,8.6796469,56.9996391,21.98940139
133171314,8.6800497,56.9988092,21.80627228
133171314,8.6801008,56.9985684,21.67164921
133171314,8.6801557,56.9983097,21.64502346
133171314,8.6801568,56.9982061,21.22733019
133171314,8.6801757,56.9963914,24.7753402
133171314,8.6802072,56.9959285,25.29058117
133171314,8.6802072,56.9954992,26.37109758
133171314,8.6802072,56.9954479,26.24879803
133171314,8.6802072,56.9947837,27.17486079
133171314,8.6806626,56.9938011,27.55523434
42993792,8.4931132,57.0399633,7.90963918
42993792,8.4930932,57.0398969,7.815058783
42993792,8.4932762,57.0395328,8.352136659
42993792,8.4933746,57.0392048,9.06929784
42993792,8.4934561,57.0388635,9.626506553
42993792,8.4935201,57.0385521,9.775156911
42993792,8.493561,57.0383121,10.29353044
42993792,8.4936964,57.0374783,10.82689362
42993792,8.4936836,57.0372732,10.88201498
42993792,8.4936277,57.037152,11.17751388
42993792,8.4935438,57.0370339,11.74163447
42993792,8.4931749,57.0366388,11.90691398
42993792,8.492472,57.0359067,11.84028328
42993792,8.4917543,57.0351189,12.76476242
42993792,8.4915196,57.0348166,12.68994696
42993792,8.4900174,57.0330753,13.56056655
42993792,8.4896332,57.0326969,13.64113292
42993792,8.4874558,57.0312891,14.72415398
42993792,8.4871411,57.0309633,15.06752677
42993792,8.486965,57.0305939,15.41906715
42993792,8.4869813,57.030216,15.72247077
42993792,8.4873461,57.0296614,16.31951013
42993793,8.4933746,57.0392048,9.000158023
42993793,8.491552,57.0395296,9.30321122
42993793,8.4913291,57.0395207,9.378702974
42993794,8.5255461,57.0361463,14.79695577
42993794,8.524074,57.0338932,13.47192037
42993795,8.5227522,57.0340884,13.44916209
42993795,8.5219112,57.032962,13.13793835
42993795,8.5222716,57.0326916,13.48626486
42993795,8.5225119,57.0320608,13.40837212
42993795,8.5224109,57.0316803,13.71904789
42993795,8.5222566,57.0310995,14.08481114
42993795,8.521806,57.0307239,14.37452021
42993795,8.5214005,57.0297777,14.6627012
42993795,8.5217009,57.0289966,14.63593552
42993795,8.5216708,57.0284859,14.84020014
42993795,8.5216107,57.0278851,15.33214108
42993795,8.5211601,57.0276297,15.00832467
42993795,8.5170027,57.0268351,15.8267787
42993795,8.5120079,57.025392,16.43371025
42993796,8.5211601,57.0276297,14.83761964
42993796,8.5228874,57.0276748,15.24091105
42993796,8.5238487,57.0273444,15.17159603
42993796,8.5247349,57.0266534,15.11552878
